author_name, affiliation, paper_title, paper_url, year_of_conference
"Cassio Polpo de Campos",,"Properties of Bayesian Dirichlet Scores to Learn Bayesian Network Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1704,2010
"Qiang Ji",,"Properties of Bayesian Dirichlet Scores to Learn Bayesian Network Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1704,2010
"Eric Eaton",,"Interactive Learning Using Manifold Geometry",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1874,2010
"Gary Holness",,"Interactive Learning Using Manifold Geometry",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1874,2010
"Daniel McFarlane",,"Interactive Learning Using Manifold Geometry",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1874,2010
"Kun Gai",,"Learning Discriminative Piecewise Linear Models with Boundary Points",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1680,2010
"Changshui Zhang",,"Learning Discriminative Piecewise Linear Models with Boundary Points",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1680,2010
"Xin Geng",,"Facial Age Estimation by Learning from Label Distributions",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1626,2010
"Kate Smith-Miles",,"Facial Age Estimation by Learning from Label Distributions",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1626,2010
"Zhi-Hua Zhou",,"Facial Age Estimation by Learning from Label Distributions",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1626,2010
"Sepp Hartung",,"Exact Algorithms and Experiments for Hierarchical Tree Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1842,2010
"Jiong Guo",,"Exact Algorithms and Experiments for Hierarchical Tree Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1842,2010
"Christian Komusiewicz",,"Exact Algorithms and Experiments for Hierarchical Tree Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1842,2010
"Rolf Niedermeier",,"Exact Algorithms and Experiments for Hierarchical Tree Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1842,2010
"Johannes Uhlmann",,"Exact Algorithms and Experiments for Hierarchical Tree Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1842,2010
"Zhen Guo",,"A Topic Model for Linked Documents and Update Rules for its Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1872,2010
"Shenghuo Zhu",,"A Topic Model for Linked Documents and Update Rules for its Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1872,2010
"Zhongfei Zhang",,"A Topic Model for Linked Documents and Update Rules for its Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1872,2010
"Yun Chi",,"A Topic Model for Linked Documents and Update Rules for its Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1872,2010
"Yihong Gong",,"A Topic Model for Linked Documents and Update Rules for its Estimation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1872,2010
"Yahong Han",,"Multi-Task Sparse Discriminant Analysis (MtSDA) with Overlapping Categories",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1903,2010
"Fei Wu",,"Multi-Task Sparse Discriminant Analysis (MtSDA) with Overlapping Categories",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1903,2010
"Jinzhu Jia",,"Multi-Task Sparse Discriminant Analysis (MtSDA) with Overlapping Categories",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1903,2010
"Yueting Zhuang",,"Multi-Task Sparse Discriminant Analysis (MtSDA) with Overlapping Categories",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1903,2010
"Bin Yu",,"Multi-Task Sparse Discriminant Analysis (MtSDA) with Overlapping Categories",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1903,2010
"Ran He",,"Two-Stage Sparse Representation for Robust Recognition on Large-Scale Database",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1596,2010
"BaoGang Hu",,"Two-Stage Sparse Representation for Robust Recognition on Large-Scale Database",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1596,2010
"Wei-Shi Zheng",,"Two-Stage Sparse Representation for Robust Recognition on Large-Scale Database",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1596,2010
"YanQing Guo",,"Two-Stage Sparse Representation for Robust Recognition on Large-Scale Database",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1596,2010
"Kshitij Judah",,"Reinforcement Learning Via Practice and Critique Advice",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1882,2010
"Saikat Roy",,"Reinforcement Learning Via Practice and Critique Advice",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1882,2010
"Alan Fern",,"Reinforcement Learning Via Practice and Critique Advice",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1882,2010
"Thomas G. Dietterich",,"Reinforcement Learning Via Practice and Critique Advice",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1882,2010
"Hassan Khosravi",,"Structure Learning for Markov Logic Networks with Many Descriptive Attributes",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1867,2010
"Oliver Schulte",,"Structure Learning for Markov Logic Networks with Many Descriptive Attributes",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1867,2010
"Tong Man",,"Structure Learning for Markov Logic Networks with Many Descriptive Attributes",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1867,2010
"Xiaoyuan Xu",,"Structure Learning for Markov Logic Networks with Many Descriptive Attributes",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1867,2010
"Bahareh Bina",,"Structure Learning for Markov Logic Networks with Many Descriptive Attributes",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1867,2010
"Mayank Lahiri",,"The Genetic Algorithm as a General Diffusion Model for Social Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1785,2010
"Manuel Cebrian",,"The Genetic Algorithm as a General Diffusion Model for Social Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1785,2010
"Yu-Feng Li",,"Cost-Sensitive Semi-Supervised Support Vector Machine",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1689,2010
"James T. Kwok",,"Cost-Sensitive Semi-Supervised Support Vector Machine",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1689,2010
"Zhi-Hua Zhou",,"Cost-Sensitive Semi-Supervised Support Vector Machine",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1689,2010
"Haifeng Liu",,"Non-Negative Matrix Factorization with Constraints",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1820,2010
"Zhaohui Wu",,"Non-Negative Matrix Factorization with Constraints",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1820,2010
"Jialu Liu",,"Gaussian Mixture Model with Local Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1671,2010
"Deng Cai",,"Gaussian Mixture Model with Local Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1671,2010
"Xiaofei He",,"Gaussian Mixture Model with Local Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1671,2010
"Wei Liu",,"Constrained Metric Learning Via Distance Gap Maximization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1950,2010
"Xinmei Tian",,"Constrained Metric Learning Via Distance Gap Maximization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1950,2010
"Dacheng Tao",,"Constrained Metric Learning Via Distance Gap Maximization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1950,2010
"Jianzhuang Liu",,"Constrained Metric Learning Via Distance Gap Maximization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1950,2010
"Yang Liu",,"Multilinear Maximum Distance Embedding Via L1-Norm Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1790,2010
"Yan Liu",,"Multilinear Maximum Distance Embedding Via L1-Norm Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1790,2010
"Keith C. C. Chan",,"Multilinear Maximum Distance Embedding Via L1-Norm Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1790,2010
"Marc Maier",,"Learning Causal Models of Relational Domains",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1919,2010
"Brian Taylor",,"Learning Causal Models of Relational Domains",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1919,2010
"Huseyin Oktay",,"Learning Causal Models of Relational Domains",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1919,2010
"David Jensen",,"Learning Causal Models of Relational Domains",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1919,2010
"Yadong Mu",,"Non-Metric Locality-Sensitive Hashing",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1839,2010
"Shuicheng Yan",,"Non-Metric Locality-Sensitive Hashing",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1839,2010
"Michael Paul",,"A Two-Dimensional Topic-Aspect Model for Discovering Multi-Faceted Topics",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1730,2010
"Roxana Girju",,"A Two-Dimensional Topic-Aspect Model for Discovering Multi-Faceted Topics",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1730,2010
"Wei Ping",,"Non-I.I.D. Multi-Instance Dimensionality Reduction by Learning a Maximum Bag Margin Subspace",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1556,2010
"Ye Xu",,"Non-I.I.D. Multi-Instance Dimensionality Reduction by Learning a Maximum Bag Margin Subspace",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1556,2010
"Kexin Ren",,"Non-I.I.D. Multi-Instance Dimensionality Reduction by Learning a Maximum Bag Margin Subspace",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1556,2010
"Chi-Hung Chi",,"Non-I.I.D. Multi-Instance Dimensionality Reduction by Learning a Maximum Bag Margin Subspace",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1556,2010
"Furao Shen",,"Non-I.I.D. Multi-Instance Dimensionality Reduction by Learning a Maximum Bag Margin Subspace",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1556,2010
"Stefan Pintilie",,"Conformal Mapping by Computationally Efficient Methods",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1779,2010
"Ali Ghodsi",,"Conformal Mapping by Computationally Efficient Methods",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1779,2010
"Ian Porteous",,"Bayesian Matrix Factorization with Side Information and Dirichlet Process Mixtures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1871,2010
"Arthur Asuncion",,"Bayesian Matrix Factorization with Side Information and Dirichlet Process Mixtures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1871,2010
"Max Welling",,"Bayesian Matrix Factorization with Side Information and Dirichlet Process Mixtures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1871,2010
"Buyue Qian",,"Semi-Supervised Dimension Reduction for Multi-Label Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1911,2010
"Ian Davidson",,"Semi-Supervised Dimension Reduction for Multi-Label Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1911,2010
"Bin Shen",,"Non-Negative Matrix Factorization Clustering on Multiple Manifolds",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1707,2010
"Luo Si",,"Non-Negative Matrix Factorization Clustering on Multiple Manifolds",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1707,2010
"Yangqiu Song",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Shimei Pan",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Shixia Liu",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Furu Wei",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Michelle X. Zhou",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Weihong Qian",,"Constrained Coclustering for Textual Documents",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1800,2010
"Yu-Yin Sun",,"Multi-Instance Dimensionality Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1949,2010
"Michael K. Ng",,"Multi-Instance Dimensionality Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1949,2010
"Zhi-Hua Zhou",,"Multi-Instance Dimensionality Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1949,2010
"Yu-Yin Sun",,"Multi-Label Learning with Weak Label",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1948,2010
"Yin Zhang",,"Multi-Label Learning with Weak Label",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1948,2010
"Zhi-Hua Zhou",,"Multi-Label Learning with Weak Label",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1948,2010
"Qing Tan",,"Nonparametric Curve Extraction Based on Ant Colony System",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1708,2010
"Qing He",,"Nonparametric Curve Extraction Based on Ant Colony System",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1708,2010
"Zhongzhi Shi",,"Nonparametric Curve Extraction Based on Ant Colony System",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1708,2010
"Joel Veness",,"Reinforcement Learning via AIXI Approximation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1722,2010
"Kee Siong Ng",,"Reinforcement Learning via AIXI Approximation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1722,2010
"Marcus Hutter",,"Reinforcement Learning via AIXI Approximation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1722,2010
"David Silver",,"Reinforcement Learning via AIXI Approximation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1722,2010
"Thomas J. Walsh",,"Integrating Sample-Based Planning and Model-Based Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1880,2010
"Sergiu Goschin",,"Integrating Sample-Based Planning and Model-Based Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1880,2010
"Michael L. Littman",,"Integrating Sample-Based Planning and Model-Based Reinforcement Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1880,2010
"Hua Wang",,"Discriminant Laplacian Embedding",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1693,2010
"Heng Huang",,"Discriminant Laplacian Embedding",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1693,2010
"Chris Ding",,"Discriminant Laplacian Embedding",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1693,2010
"Aaron Wilson",,"Bayesian Policy Search for Multi-Agent Role Discovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1799,2010
"Alan Fern",,"Bayesian Policy Search for Multi-Agent Role Discovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1799,2010
"Prasad Tadepalli",,"Bayesian Policy Search for Multi-Agent Role Discovery",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1799,2010
"Danny Wyatt",,"Discovering Long Range Properties of Social Networks with Multi-Valued Time-Inhomogeneous Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1712,2010
"Tanzeem Choudhury",,"Discovering Long Range Properties of Social Networks with Multi-Valued Time-Inhomogeneous Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1712,2010
"Jeff Bilmes",,"Discovering Long Range Properties of Social Networks with Multi-Valued Time-Inhomogeneous Models",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1712,2010
"Zenglin Xu",,"Smooth Optimization for Effective Multiple Kernel Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1756,2010
"Rong Jin",,"Smooth Optimization for Effective Multiple Kernel Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1756,2010
"Shenghuo Zhu",,"Smooth Optimization for Effective Multiple Kernel Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1756,2010
"Michael R. Lyu",,"Smooth Optimization for Effective Multiple Kernel Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1756,2010
"Irwin King",,"Smooth Optimization for Effective Multiple Kernel Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1756,2010
"Makoto Yamada",,"Dependence Minimizing Regression with Model Selection for Non-Linear Causal Inference under Non-Gaussian Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1602,2010
"Masashi Sugiyama",,"Dependence Minimizing Regression with Model Selection for Non-Linear Causal Inference under Non-Gaussian Noise",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1602,2010
"Yi Yang",,"Local and Global Regressive Mapping for Manifold Learning with Out-of-Sample Extrapolation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1924,2010
"Feiping Nie",,"Local and Global Regressive Mapping for Manifold Learning with Out-of-Sample Extrapolation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1924,2010
"Shiming Xiang",,"Local and Global Regressive Mapping for Manifold Learning with Out-of-Sample Extrapolation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1924,2010
"Yueting Zhuang",,"Local and Global Regressive Mapping for Manifold Learning with Out-of-Sample Extrapolation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1924,2010
"Wenhua Wang",,"Local and Global Regressive Mapping for Manifold Learning with Out-of-Sample Extrapolation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1924,2010
"Jianwen Zhang",,"Multitask Bregman Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1745,2010
"Changshui Zhang",,"Multitask Bregman Clustering",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1745,2010
"Yan-Ming Zhang",,"Transductive Learning on Adaptive Graphs",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1734,2010
