full_name,f_name,affiliation,paper_title,paper_url,year
Pejman Khadivi,pejman,,Wikipedia in the Tourism Industry: Forecasting Demand and Modeling Usage Behavior,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12191,2016
Naren Ramakrishnan,naren,,Wikipedia in the Tourism Industry: Forecasting Demand and Modeling Usage Behavior,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12191,2016
Alan Kinsella,alan,,Optimizing Energy Costs in a Zinc and Lead Mine,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12020,2016
Alan F. Smeaton,alan,,Optimizing Energy Costs in a Zinc and Lead Mine,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12020,2016
Barry Hurley,barry,,Optimizing Energy Costs in a Zinc and Lead Mine,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12020,2016
Barry O'Sullivan,barry,,Optimizing Energy Costs in a Zinc and Lead Mine,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12020,2016
Helmut Simonis,helmut,,Optimizing Energy Costs in a Zinc and Lead Mine,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12020,2016
Abha Moitra,abha,,Automated Capture and Execution of Manufacturability Rules Using Inductive Logic Programming,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12377,2016
Ravi Palla,ravi,,Automated Capture and Execution of Manufacturability Rules Using Inductive Logic Programming,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12377,2016
Arvind Rangarajan,arvind,,Automated Capture and Execution of Manufacturability Rules Using Inductive Logic Programming,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12377,2016
Venkata Kishore Neppalli,venkata,,MetaSeer.STEM:Towards Automating Meta-Analyses,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12453,2016
Cornelia Caragea,cornelia,,MetaSeer.STEM:Towards Automating Meta-Analyses,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12453,2016
Robin Mayes,robin,,MetaSeer.STEM:Towards Automating Meta-Analyses,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12453,2016
Kim Nimon,kim,,MetaSeer.STEM:Towards Automating Meta-Analyses,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12453,2016
Fred Oswald,fred,,MetaSeer.STEM:Towards Automating Meta-Analyses,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12453,2016
John Robertson,john,,Data Driven Game Theoretic Cyber Threat Mitigation,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12041,2016
Vivin Paliath,vivin,,Data Driven Game Theoretic Cyber Threat Mitigation,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12041,2016
Jana Shakarian,jana,,Data Driven Game Theoretic Cyber Threat Mitigation,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12041,2016
Amanda Thart,amanda,,Data Driven Game Theoretic Cyber Threat Mitigation,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12041,2016
Paulo Shakarian,paulo,,Data Driven Game Theoretic Cyber Threat Mitigation,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12041,2016
Ronny Shalev,ronny,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Daisuke Nakamura,daisuke,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Setsu Nishino,setsu,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Andrew Rollins,andrew,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Hiram Bezerra,hiram,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
David Wilson,david,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Soumya Ray,soumya,,Automated Volumetric Intravascular Plaque Classification Using Optical Coherence Tomography (OCT),http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12263,2016
Mai Winstrup,mai,,A Hidden Markov Model Approach to Infer Timescales for High-Resolution Climate Archives,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/11993,2016
Han Yu,han,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Chunyan Miao,chunyan,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Zhiqi Shen,zhiqi,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Jun Lin,jun,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Cyril Leung,cyril,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Qiang Yang,qiang,,Infusing Human Factors into Algorithmic Crowdsourcing,http://www.aaai.org/ocs/index.php/IAAI/IAAI16/paper/view/12185,2016
Robert Arrington,robert,,Using Domain Knowledge to Improve Monte-Carlo Tree Search Performance in Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11809,2016
Clay Langley,clay,,Using Domain Knowledge to Improve Monte-Carlo Tree Search Performance in Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11809,2016
Steven Bogaerts,steven,,Using Domain Knowledge to Improve Monte-Carlo Tree Search Performance in Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11809,2016
Karo Castro-Wunsch,karo,,"BeeMo,  a Monte Carlo Simulation Agent for Playing Parameterized Poker Squares",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12405,2016
William Maga,william,,"BeeMo,  a Monte Carlo Simulation Agent for Playing Parameterized Poker Squares",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12405,2016
Calin Anton,calin,,"BeeMo,  a Monte Carlo Simulation Agent for Playing Parameterized Poker Squares",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12405,2016
G. Devi,g,,Conceptualizing Curse of Dimensionality with Parallel Coordinates,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12399,2016
Charu Chauhan,charu,,Conceptualizing Curse of Dimensionality with Parallel Coordinates,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12399,2016
Sutanu Chakraborti,sutanu,,Conceptualizing Curse of Dimensionality with Parallel Coordinates,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12399,2016
Yolanda Gil,yolanda,,Teaching Big Data Analytics Skills with Intelligent Workflow Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12547,2016
Ashok K. Goel,ashok,,Design of an Online Course on Knowledge-Based AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12535,2016
David A. Joyner,david,,Design of an Online Course on Knowledge-Based AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12535,2016
Todd W. Neller,todd,,Learning and Using Hand Abstraction Values for Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12537,2016
Colin M. Messinger,colin,,Learning and Using Hand Abstraction Values for Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12537,2016
Zuozhi Yang,zuozhi,,Learning and Using Hand Abstraction Values for Parameterized Poker Squares,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12537,2016
Sameer Singh,sameer,,Creating Interactive and Visual Educational Resources for AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11794,2016
Sebastian Riedel,sebastian,,Creating Interactive and Visual Educational Resources for AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11794,2016
Nicole Sintov,nicole,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Debarun Kar,debarun,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Thanh Nguyen,thanh,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Fei Fang,fei,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Kevin Hoffman,kevin,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Arnaud Lyet,arnaud,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Milind Tambe,milind,,From the Lab to the Classroom and Beyond: Extending a Game-Based Research Platform for Teaching AI to Diverse Audiences,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12260,2016
Lisa Torrey,lisa,,The Turing Test in the Classroom,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,2016
Karen Johnson,karen,,The Turing Test in the Classroom,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,2016
Sid Sondergard,sid,,The Turing Test in the Classroom,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,2016
Pedro Ponce,pedro,,The Turing Test in the Classroom,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,2016
Laura Desmond,laura,,The Turing Test in the Classroom,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,2016
Michael Wollowski,michael,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Robert Selkowitz,robert,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Laura E. Brown,laura,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Ashok Goel,ashok,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
George Luger,george,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Jim Marshall,jim,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Andrew Neel,andrew,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Todd Neller,todd,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Peter Norvig,peter,,A Survey of Current Practice and Teaching of AI,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12444,2016
Harald Burgsteiner,harald,,IRobot: Teaching the Basics of Artificial Intelligence in High Schools,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12231,2016
Martin Kandlhofer,martin,,IRobot: Teaching the Basics of Artificial Intelligence in High Schools,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12231,2016
Gerald Steinbauer,gerald,,IRobot: Teaching the Basics of Artificial Intelligence in High Schools,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12231,2016
Raghuram Ramanujan,raghuram,,A.I. as an Introduction to Research Methods in Computer Science,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12461,2016
Christian Reotutar,christian,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Mbathio Diagne,mbathio,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Evgenii Balai,evgenii,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Edward Wertz,edward,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Peter Lee,peter,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Shao-Lon Yeh,shao-lon,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Yuanlin Zhang,yuanlin,,An Online Logic Programming Development Environment,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12085,2016
Maritza Reyes,maritza,,Using Declarative Programming in an Introductory Computer Science Course for High School Students,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12088,2016
Cynthia Perez,cynthia,,Using Declarative Programming in an Introductory Computer Science Course for High School Students,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12088,2016
Rocky Upchurch,rocky,,Using Declarative Programming in an Introductory Computer Science Course for High School Students,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12088,2016
Timothy Yuen,timothy,,Using Declarative Programming in an Introductory Computer Science Course for High School Students,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12088,2016
Yuanlin Zhang,yuanlin,,Using Declarative Programming in an Introductory Computer Science Course for High School Students,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12088,2016
Oscar Veliz,oscar,,Teaching Automated Strategic Reasoning Using Capstone Tournaments,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12288,2016
Marcus Gutierrez,marcus,,Teaching Automated Strategic Reasoning Using Capstone Tournaments,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12288,2016
Christopher Kiekintveld,christopher,,Teaching Automated Strategic Reasoning Using Capstone Tournaments,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12288,2016
Michael Wollowski,michael,,Training Watson — A Cognitive Systems Course,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12462,2016
Todd W. Neller,todd,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Laura E. Brown,laura,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
James B. Marshall,james,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Lisa Torrey,lisa,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Nate Derbinsky,nate,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Andrew A. Ward,andrew,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Thomas E. Allen,thomas,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Judy Goldsmith,judy,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
Nahom Muluneh,nahom,,Model AI Assignments 2016,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12472,2016
David H. Ackley,david,,Indefinite Scalability for Living Computation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11987,2016
Joshua Greene,joshua,,Embedding Ethical Principles in Collective Decision Support Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12457,2016
Francesca Rossi,francesca,,Embedding Ethical Principles in Collective Decision Support Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12457,2016
John Tasioulas,john,,Embedding Ethical Principles in Collective Decision Support Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12457,2016
Kristen Brent Venable,kristen,,Embedding Ethical Principles in Collective Decision Support Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12457,2016
Brian Williams,brian,,Embedding Ethical Principles in Collective Decision Support Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12457,2016
Don Perlis,don,,Five Dimensions of Reasoning in the Wild,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11956,2016
Oliviero Stock,oliviero,,Ethical Dilemmas for Adaptive  Persuasion Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12349,2016
Marco Guerini,marco,,Ethical Dilemmas for Adaptive  Persuasion Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12349,2016
Fabio Pianesi,fabio,,Ethical Dilemmas for Adaptive  Persuasion Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12349,2016
Jeff Heflin,jeff,,Ontology Instance Linking: Towards Interlinked Knowledge Graphs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12458,2016
Dezhao Song,dezhao,,Ontology Instance Linking: Towards Interlinked Knowledge Graphs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12458,2016
Diane Litman,diane,,Natural Language Processing for Enhancing Teaching and Learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12310,2016
Toby Walsh,toby,,Strategic Behaviour When Allocating Indivisible Goods,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12188,2016
Michael Wooldridge,michael,,Rational Verification: From Model Checking to Equilibrium Checking,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12268,2016
